,Date,User,Tweet
115,2019-05-18 15:53:43+00:00,SidharthTatia,"My prediction for May 23 in one line - #AayegaTohModiHi

#BJP #bjpforindia #PhirEkBaarModiSarkar"
116,2019-05-18 15:52:18+00:00,Naveen_Vns_UP,@myogiadityanath I like #Modi not #BJP
117,2019-05-18 15:51:11+00:00,AtulAtuld,"If everything goes as per my calculations NDA will divide in 2   parts , when ?? Will post a vedio after 23 rd result-  as promised coming video will shock best of mindes 
#LokSabhaElections2019 
#BJP 
#Congress 
#AbkiBaarKiskiSarkar"
118,2019-05-18 15:51:07+00:00,Cdhar7,"@svaradarajan @khanumarfa @thewirehindi @TheWireUrdu @TheWireMarathi How come BJP selects such motor mouths as their candidates or they become like this after joining #BJP? 
#ButtonDabaoDeshBachao
#ReclaimIndia"
119,2019-05-18 15:50:35+00:00,sanjitneer,"@TimesNow @ArvindKejriwal @iMohit_Sharma #arvindkejriwal ji,  you need to see a #psychiatrist and perhaps need some #psychotherapy . These elections have really troubled you and perhaps put you in #depression. #BJP or any party for that matter is not so stupid."
120,2019-05-18 15:44:25+00:00,ShrimantManey,"West Bengal - Out of 9 seats going for poll tomorrow, BJP hopes good show at Two seats incl North Kolkata where TMC's Sudip Bandopadhyay is sitting MP. Good News for CPI(M) from Jadavpur as it's candidate Bikash Ranjan Bhattacharya is in good position #LokSabhaElections2019"
121,2019-05-18 15:44:19+00:00,devenrolly1987,"@ArvindKejriwal  My dear sir G The number of times you have chanted Modi Modi or BJP BJP till now,if it had been Ram Ram chanting the God would have come to earth till now. 
#LokSabhaElections2019 #Elections2019 #ModiHaiTohGodseHai #Modi #ModiOnBharat #NarendraModiJindabad #BJP"
122,2019-05-18 15:44:07+00:00,iPankaj78,"#Modi knows how to tease libtards. Morons are burning their blood.
#LokSabhaElections2019 #Kedarnath"
123,2019-05-18 15:42:29+00:00,rkvvss,"@Nehr_who @ahambrahmasmi3 Because #Modi doesn't bother to please for photo ops by wearing fake skull caps. This is not first time he has done, been visiting for 1000s of times.  How many times #RahulGandhi actually visited when there are no elections.

#Presstitutes #UrbanNaxals #Libtards #GrowUp"
124,2019-05-18 15:39:20+00:00,abhishekmanu123,"Your ignorance, hate, drama or negativety can't stop an idea whose time has come. 

#BJP"
125,2019-05-18 15:37:33+00:00,pintoo2060,"#Punjab 
Bhatinda- cong-  Sad neck to neck 
Cong may win
Ferozepur -SAD
Faridkot- SAD- Cong.. neck to neck
Patiala- Cong edge
Gandhi giving challenge
Chandigarh-bjp
Fatehgarh sahib-cong 
#LoksabhaElections2019 2/2"
126,2019-05-18 15:33:13+00:00,BapiM14,"@IYCTelangana @IncBasavakalyan @narendramodi @IYC @INCIndia @RahulGandhi @priyankagandhi @HardikPatel_ @Allavaru @keshavyadaviyc @srinivasiyc @srivatsayb @RakshaRamaiah @JM_Scindia This is called in #BJP language,
""A Swatch &amp; Swasth Hindutva"" !!! This theory not applicable to any other person, except #BJPians! 
Question: Demonic possession of !!!!"
127,2019-05-18 15:33:08+00:00,iiirdi,"@republic 
Forecast No Precast No 
#opposition wants #Modi out
#RahulGandhi wants #Modi out
#MamataBanerjee wants #Modi out
So I decided to be out too 

Of hom when #PhirEkBaarModiSarkaar is up I'm back"
128,2019-05-18 15:29:53+00:00,itrajacs,"The Indian political system is worse than ever.
The political party established for Service motive and national interest.
But here some parties established for his self benefits, his self-growth.
Last Five year no one can't be able to find corruption of current govt.

#INC #BJP"
129,2019-05-18 15:25:59+00:00,Ejaz_1994,"As a youngster, we hope the upcoming government  create good amount of job to the Indian citizen. #job #NDA #BJP #Congress"
130,2019-05-18 15:23:46+00:00,itrajacs,"As a common man,I'm want to Mr #Narendramodi as a Prime Minister of India.
He's the tenure of the last five years every Indian knows what is an India, what strength of Indians, what power of Indian soldiers.The en numbers of political parties in India, but no one equal to #Modi."
131,2019-05-18 15:20:28+00:00,ABHINAVsr,"#LokSabhaElections2019 over, now all politicians will meet public in next election. Till then India enjoy, no one is going to ask wheathr u r alive or die. All promises nd sympathy wil cm in next election.

#ModiInKedarnath #KejriwalAssassinationClaim #live #Congress #BJP"
132,2019-05-18 15:19:55+00:00,SandipGhose,"@thakkar_sameet .@shahid_siddiqui So who does it leave for you Shahid-bhai? Only #AAP and #TMC left unless you move South and join #DMK, #TRS etc. IMO you missed a golden opportunity to join #BJP when they were still looking for some minority faces. #Elections2019"
133,2019-05-18 15:17:23+00:00,Aslam_Shaikh14,"@koenamitra WestBengal, think before casting your vote tomorrow. Bengal is burning because of #BJP. Let Bengal breathe, live again!! 
Vote koro bangali, bachao shonar bangla ke. #BengalWithTMC #Bengal #ChokidarchorHai #LokSabhaElections2019"
134,2019-05-18 15:13:38+00:00,ElectionsnIndia,"#Breaking #Manipur 

Naga People's Front (NPF) withdraw support in principle from the BJP led Manipur government.

#BJP Government in manipur may fall as they don't have majority now.

BJP : 21
Congress : 28
NPF : 4
Others : 7
Total seats : 60"
135,2019-05-18 15:10:43+00:00,AKLalB,"@nitin_pincha @BloombergQuint @Raghav_Bahl .@rashtrapatibhvn @PMOIndia @HMOIndia @AmitShah @BJP4India @BJP4Bengal Ask @ECISVEEP to order re-polls in all #WestBengal booths under Army with orders to arrest miscreants and irrant officials,book @MamataOfficial for #Hindu #Genocide in #Elections #Modi #AmitShah #BJP #BREAKING"
136,2019-05-18 15:00:22+00:00,AKLalB,"@R8nsRanjan @RameshwarAryaG @Pawankhera @AnandSharmaINC @AkhileshPSingh @abhaydubey3 @rssurjewala @NayakRagini @DrAMSinghvi @KapilSibal @IYC @JhaSanjay @sanjaynirupam @OfficialUrmila @ShatruganSinha @MahilaCongress @AICCMedia @priyankagandhi .@rashtrapatibhvn @PMOIndia @HMOIndia @AmitShah @BJP4India @BJP4Bengal Ask @ECISVEEP to order re-polls in all #WestBengal booths under Army with orders to arrest miscreants and irrant officials,book @MamataOfficial for #Hindu #Genocide in #Elections #Modi #AmitShah #BJP #BREAKING"
137,2019-05-18 14:58:48+00:00,Arif_Bhl,"BJP+Alliance:150 seats 
SP/BSP/RLD: 50 seats (UP) 
Congress:10 seats(UP) 
BJP:20 seats in UP
Mamata Banerjee:40 seats in WB
RJD/ Congress: 25 seats (Bihar) 
BJP:6 seats in Delhi
Congress:100 seats in India
#NDTVTopStories #LokSabhaElections2019 #ElectionsWithNDTV #IndiaElects"
138,2019-05-18 14:54:01+00:00,dixit22_,@waglenikhil Will exit poll predict clear cut for #BJP
139,2019-05-18 14:52:46+00:00,Rajnika80786091,@sonakshisinha @ShatruganSinha Vote for #bjp
140,2019-05-18 14:50:08+00:00,touthang_seiboi,"@sidmtweets @indosecular Good night Modi, wish you a sound sleep and enjoy the luxury Bed of kedernath @narendramodi 
#bjp"
141,2019-05-18 14:48:38+00:00,ItsPankajGupta,Opposition abusing EC in last phase of elections indicates that #Modi is coming back in power. #ArvindKejriwal blaming Muslims for defeat even before the results indicates that #NarendraModi victory will be massive. #LokSabhaElections2019
142,2019-05-18 14:48:03+00:00,AKLalB,"@June12born @koenamitra @rishibagree @SuPriyoBabul @narendramodi @AmitShah @HMOIndia .@rashtrapatibhvn @PMOIndia @HMOIndia @AmitShah @BJP4India @BJP4Bengal Ask @ECISVEEP to order re-polls in all #WestBengal booths under Army with orders to arrest miscreants and irrant officials,book @MamataOfficial for #Hindu #Genocide in #Elections #Modi #AmitShah #BJP #BREAKING"
143,2019-05-18 14:46:06+00:00,VinayPujari5,#LokSabhaElections2019 #BJP #narendramodi #NamoAgain #ElectionsWithTimes  You can take a person out of india but you can not take india out of a person.
144,2019-05-18 14:41:12+00:00,eccentricraj,@ani_digital @ANI @rssurjewala IF #ECI #SunilArora IS ANOTHER #NAVEENCHAWLA BY NOW @RahulGandhi FOR HIS COMMENT #MODI ORDER TO FIRE TRIBAL  @SpokespersonECI WOULD HAD BANNED @RahulGandhi 72 HOURS AND @BJP4India WOULD HAD RUSHED #SC LOL #ECI NOT ACTED @RahulGandhi YET #Kedarnath #AMITSHAH #BJP
145,2019-05-18 14:39:44+00:00,AKLalB,"@koenamitra @SuPriyoBabul @narendramodi @AmitShah @HMOIndia .@rashtrapatibhvn @PMOIndia @HMOIndia @AmitShah @BJP4India @BJP4Bengal Ask @ECISVEEP to order re-polls in all #WestBengal booths under Army with orders to arrest miscreants and irrant officials,book @MamataOfficial for #Hindu #Genocide in #Elections #Modi #AmitShah #BJP #BREAKING"
146,2019-05-18 14:39:28+00:00,sagarreddy,Supreme Leader trekked 2 kilometers to cave for meditation along with camera man @BJP4India @INCIndia #Electionsresults2019 #Election2019 #BJP #Congress
147,2019-05-18 14:35:19+00:00,Agragami,"Have a feeling, Modi's first press conference will be at the start of his second term #LokSabhaElections2019"
148,2019-05-18 14:35:09+00:00,LokeshSharma085,"@priyankac19 No doubt about it Priyanka ji. @ArvindKejriwal knows the fear of coming jolt, he's gonna get on 23rd. 
#2019Elections #mainbhichowkidaratcp #ModiLaoDeshBanao #India #BJP #IndianElections2019 #LokSabhaElections2019"
149,2019-05-18 14:35:01+00:00,NrVinayakumar,@amithShahBjp Dear NARENDRA Modi ji please do river attachment other wise in karnataka hole people are daid because of no water in karnataka now the famous dharmastala netravati river no water save dharmastala #narendramodi #amithsha
150,2019-05-18 14:32:45+00:00,NrVinayakumar,@PMOIndia Dear NARENDRA Modi ji please do river attachment other wise in karnataka hole people are daid because of no water in karnataka now the famous dharmastala netravati river no water save dharmastala #narendramodi #savedharmastala
151,2019-05-18 14:31:19+00:00,NrVinayakumar,Dear NARENDRA Modi ji please do river attachment other wise in karnataka hole people are daid because of no water in karnataka now the famous dharmastala netravati river no water save dharmastala #narendramodi #amithsha
152,2019-05-18 14:30:20+00:00,PrinceS91349645,"#ElectionsWithNDTV | Ensure impartial polling without the interference of BJP in West Bengal Sunday: Mamata Banerjee to Election Commission (news agency PTI) 

9 Lok Sabha seats in the state will go to polls tomorrow in the seventh and last phase of #LokSabhaElections2019"
153,2019-05-18 14:30:11+00:00,ItsVinayRaj,@BDUTT @htTweets Romance is over now it's business - building the nation to make it once again the 'Kohinoor' of the world. #LokSabhaElections2019 #Modi
154,2019-05-18 14:26:38+00:00,mayursejpal,"My Predictions

BJP+NDA = 300 to 310
Congress + UPA = 100 to 110
Mahagathbandhan = 100 to 110

Agree with me ?
@narendramodi @AmitShah
@BJP4India 
@RahulGandhi @priyankagandhi
@INCIndia
#Yeti
#KejriwalAssassinationClaim
#Kedarnath
#AshokLavasa
#IndiraGandhi
#LokSabhaElections2019"
155,2019-05-18 14:26:10+00:00,nagarjund,"Siddaramaiah, Mallikarjun Kharge, Dinesh Gundu Rao, DK Shivakumar, G Parameshwar, head to Delhi to meet Rahul Gandhi. Future strategy in Karnataka will be discussed. #LokSabhaElections2019"
156,2019-05-18 14:26:06+00:00,vkvermadr,#Congress #BJP  Election commissioner in election commission must be appointed by both house of the  parliaments. Before that   names should be picked by a parliamentary committee  of 15 members. This is an important issue  due to  confusing decisions by electron commissioners.
157,2019-05-18 14:21:03+00:00,akbarrd,@asadowaisi in your interview you said there is no difference between @INCIndia  @BJPLive that is not right.#Congress far better than the #bjp. U hv to agree. Iam a big supporter of you. And will always love you.
158,2019-05-18 14:20:50+00:00,Shalini_Mohan,Of course #modi communicated during the press conference. He was merely using radar signals. It was a sunny day after all. #LokSabhaElections2019
159,2019-05-18 14:20:47+00:00,ArthVyas,"My predictions for #LokSabhaElections2019 before #ExitPolls 
BJP 300+
NDA 350+
Congress 60-"
160,2019-05-18 14:20:00+00:00,mayursejpal,"What will be the 23rd May result for BJP + NDA ?

@narendramodi @AmitShah
@BJP4India
#Yeti
#KejriwalAssassinationClaim
#Kedarnath
#AshokLavasa
#IndiraGandhi
#LokSabhaElections2019"
161,2019-05-18 14:18:36+00:00,nitinuprabhu,Eagerly waiting to see  which World Leaders will be present for Modi's swearing ceremony in 2019. #LokSabhaElections2019
162,2019-05-18 14:15:04+00:00,HussainShaikhh,"What is your prediction for number of seats BJP &amp; Congress will win in 2019 General Elections #ExitPoll?

#LokSabhaElections2019 #Elections2019"
163,2019-05-18 14:14:21+00:00,PursueRam,"@EconomicTimes @ArvindKejriwal BJP is being blamed for killing #IndiraGandhi, and he consider himself at par! Even @INCIndia never did that. This tantrum before the #LokSabhaElections2019 outcome indicate that @aap intend to divert the attention and preparing for Assembly Election."
164,2019-05-18 14:14:08+00:00,Wordmerchant3,#modi #PressConference first in 5 years. A democratically elected leader? And why now? 2 days before last phase polling? #ElectionCommission sleeps while the world watches #LokSabhaElections2019 #Elections2019 #India #IndiaElects #india #IndiaElections2019 #Democracy
165,2019-05-18 14:10:46+00:00,HussainShaikhh,"What is your prediction for number of seats BJP will win in 2019 General Elections #ExitPoll?

#LokSabhaElections2019 #Elections2019"
166,2019-05-18 14:10:15+00:00,NudgeIndia,There are 2 nations in India. The sychophants outnumber the Liberals 10:1 and that's why Modi will get re-elected. #LokSabhaElections2019 #Elections2019
167,2019-05-18 14:09:55+00:00,lokayat,"Kedarnath ke naam pe de de baba.
Basically Modi is again using religion for his political gain.
#Kedarnath #ModiInKedarnath 
#LokSabhaElections2019"
168,2019-05-18 14:00:58+00:00,SandipGhose,Forget 300+ even if it is 270+ - can anyone imagine the scale of meltdown of the eco-system that will happen on May 23rd? #LokSabhaElections2019 #BJP
169,2019-05-18 13:55:30+00:00,ARehman0008,@SuburbianYash @WhatTheFFacts Pakistan is leading because of the great passion and talent to do something advance by growing in merit and india is begging because of #bjp as well as lack of #shochalay (toilets).😁
170,2019-05-18 13:55:27+00:00,PurohitVishwas,"#ElectionsWithTimes 

BJP writes to CEO Lucknow against BSP chief Mayawati for allegedly violating Model Code of Conduct. 

The BJP alleges that Mayawati posted tweets to influence voters after campaigning hours ended for the 7th phase of #LokSabhaElections2019"
171,2019-05-18 13:55:02+00:00,ravirao83,@SitaramYechury You guys have a problem with everything that Modi does especially anything that's Hindu. Take time to look after the sorry state of your own party! #LokSabhaElections2019 #Kedarnath
172,2019-05-18 13:54:22+00:00,babu_apu,"Tomorrow by this time we will get to know the more reliable predictions. Eagerly waiting for the Exit Polls... anyone else?

#ElectionResults
#Elections2019
#india
#LokSabhaElections2019
#AndhraPradesh
#YSRCP
#tdp #Janasena
#PressMeet
#APElections2019
#ExitPolls
#BJP #Congress"
173,2019-05-18 13:51:06+00:00,INC_KONARKKD,@RahulGandhi RG Next PM of india #LokSabhaElections2019
174,2019-05-18 13:50:17+00:00,INC_KONARKKD,@RahulGandhi Great One #LokSabhaElections2019
175,2019-05-18 13:49:33+00:00,kakirajinja,"#Kejrivalji, dont flatter your self.
#BJP does not have #bullets to waste on 
scums like you
They have far better thing to do."
176,2019-05-18 13:42:32+00:00,sarvadaman1,"Total voters in #LokSabhaElections2019 is 90 cr. Total @BJP4India 11 cr. Assuming 60% turnout Pan India, Total voters who will vote is 54 cr. Assuming that all 11 cr bjp members vote, the BJP has about 21%vote share pan India. So please understand the results. @Bunibroto @JasBJP"
177,2019-05-18 13:37:52+00:00,OnkarMhaskar,"After @narendramodi 's silent press conference:
Bhakts: Chahe tum kuch na kaho, maine sunn liya...
#ModiFlopPressConference #Bhakt #BJP"
178,2019-05-18 13:37:22+00:00,bhaskarsen11,"@tmcforgujarat @KOLLEO @tmcforindia @derekobrienmp @shyamalsantra13 @kakoligdastidar @madanmitraoff @sayangalaxy @MdRafik54902848 @jigneshmevani80 @HardikPatel_ @PritishNandy @mimichakraborty @sudipAITMC @DinTri @rudranilblue @ali_oajed @anup071254 @ALAMGIRTMC @pc_aitc @Lshukla6 @idevadhikari @BABUSEN99780268 @iindrojit @MamataOfficial @abhishekaitc @rajeshwarbal1 @AITCofficial @Jayantasengoptu @Javedakhtarjadu @anish_aitc @Truth_of_WB @AitcSupporter @SonaliR57644465 @DipankarAITC @smAITCworkers @youth_gujarat @Karnikakahen @suparnomoitra @NaharDhiraj @RoflNana_ @TwitterLive We all, conscientious people of India, unbiased, should not support the arbitrary rule of #BJP"
179,2019-05-18 13:36:16+00:00,PrakashPnegi,"@LokeshSharma085 @ArvindKejriwal You play divisive politics and put blame on modi that he is a danger to integrity of this nation. What do u mean by Muslim vote shifted to Congress😡😡 they simply did not like your 💩💩💩 politics,  divisive politics. #MainBhiChowkidar  #LokSabhaElections2019"
180,2019-05-18 13:31:40+00:00,manasaradhya,"#LokSabhaElections2019 

  Make Bjp victory in last phase and help to form govt  by putting  large no of votes of  following state voters bihar,punjab,bengal,jharkhand,uttarpradesh,Himachal pradesh by making comfortable majority winning by bjp to remain development is n progress"
181,2019-05-18 13:28:36+00:00,Myselfkp,"Election Results Prediction After In-depth analysis : 
@BJP4India Performance - 

BJP : 230-245
NDA : 250-280

UPA : 80-120

Market will surge around 700+ Point.

#LokSabhaElections2019
#ExitPoll2019 #ExitPoll"
182,2019-05-18 13:25:07+00:00,IMSHREESHAIL,"#MBPATIL home minister of Karnataka blocked me for being pro #BJP and exposing his greed for power 
@KarnatakaVarthe 
@CMofKarnataka"
183,2019-05-18 13:24:39+00:00,dev_muzic,"@YashwantSinha Sadhvi no doubt will pay for what she has said. 
But u were associated with the saffron party for so long, what makes you launch anti-campaigns now? Remember, the entire #BJP, unlike the #Congress, is not muddy. 

NaMo again. I support @narendramodi"
